OrderDate,ParentProductIdNew,ParentProductNew,ProductCategoryNew,ArtistNameNew,total_qty_sales,Selling Price,productListViews,productListClicks
04-11-2019,107,Product 107,Category 8,TSSOS,6,432,,
04-11-2019,105,Product 105,Category 8,TSSOS,16,455,,
04-11-2019,14,Product 14,Category 1,TSSOS,1,399,,
04-11-2019,13,Product 13,Category 1,TSSOS,2,374,,
04-11-2019,3,Product 3,Category 1,TSSCC,1,349,,
04-11-2019,110,Product 110,Category 8,TSSOS,21,239,,
04-11-2019,94,Product 94,Category 8,TSSF,19,478,,
04-11-2019,102,Product 102,Category 8,TSSML,9,532,,
04-11-2019,111,Product 111,Category 8,TSSOS,7,579,,
04-11-2019,113,Product 113,Category 8,TSSOS,4,424,,
04-11-2019,95,Product 95,Category 8,TSSF,13,491,,
04-11-2019,112,Product 112,Category 8,TSSOS,45,231,,
04-11-2019,4,Product 4,Category 1,TSSDP,4,374,,
04-11-2019,90,Product 90,Category 8,TSSCC,3,466,,
04-11-2019,106,Product 106,Category 8,TSSOS,10,549,,
04-11-2019,96,Product 96,Category 8,TSSF,13,562,,
04-11-2019,99,Product 99,Category 8,TSSHT,10,459,,
04-11-2019,109,Product 109,Category 8,TSSOS,6,449,,
04-11-2019,44,Product 44,Category 3,TSSOS,30,529,,
04-11-2019,34,Product 34,Category 3,TSSCC,43,564,,
04-11-2019,39,Product 39,Category 3,TSSML,11,544,,
04-11-2019,37,Product 37,Category 3,TSSML,12,557,,
04-11-2019,108,Product 108,Category 8,TSSOS,18,466,,
04-11-2019,33,Product 33,Category 3,TSSCC,8,537,,
04-11-2019,74,Product 74,Category 6,TSSHT,6,816,,
04-11-2019,42,Product 42,Category 3,TSSMK,6,532,,
04-11-2019,65,Product 65,Category 5,TSSML,124,1743,,
04-11-2019,93,Product 93,Category 8,TSSDD,80,534,,
04-11-2019,91,Product 91,Category 8,TSSDD,2,449,,
04-11-2019,100,Product 100,Category 8,TSSHT,32,680,,
04-11-2019,101,Product 101,Category 8,TSSML,16,486,,
04-11-2019,89,Product 89,Category 8,TSSCC,10,429,,
04-11-2019,88,Product 88,Category 8,TSSCC,48,620,,
04-11-2019,45,Product 45,Category 3,TSSOS,5,539,,
04-11-2019,38,Product 38,Category 3,TSSML,3,532,,
04-11-2019,103,Product 103,Category 8,TSSML,29,516,,
04-11-2019,35,Product 35,Category 3,TSSCC,16,637,,
04-11-2019,46,Product 46,Category 3,TSSOS,4,487,,
04-11-2019,40,Product 40,Category 3,TSSML,81,603,,
04-11-2019,81,Product 81,Category 6,TSSOS,3,832,,
04-11-2019,58,Product 58,Category 4,TSSML,53,1525,,
04-11-2019,86,Product 86,Category 7,TSSML,8,912,,
04-11-2019,83,Product 83,Category 7,TSSCC,10,939,,
04-11-2019,63,Product 63,Category 5,TSSCC,1,1049,,
04-11-2019,61,Product 61,Category 4,TSSOS,13,1245,,
05-11-2019,114,Product 114,Category 8,TSSA,6,432,,
05-11-2019,98,Product 98,Category 8,TSSHT,4,474,,
05-11-2019,1,Product 1,Category 1,TSSCC,7,441,,
05-11-2019,97,Product 97,Category 8,TSSF,11,521,,
05-11-2019,8,Product 8,Category 1,TSSML,6,391,,
05-11-2019,15,Product 15,Category 1,TSSOS,6,374,,
05-11-2019,2,Product 2,Category 1,TSSCC,5,389,,
05-11-2019,5,Product 5,Category 1,TSSF,6,382,,
05-11-2019,6,Product 6,Category 1,TSSML,7,370,,
05-11-2019,7,Product 7,Category 1,TSSML,3,366,,
05-11-2019,107,Product 107,Category 8,TSSOS,8,462,,
05-11-2019,105,Product 105,Category 8,TSSOS,15,472,,
05-11-2019,14,Product 14,Category 1,TSSOS,1,399,,
05-11-2019,13,Product 13,Category 1,TSSOS,1,399,,
05-11-2019,3,Product 3,Category 1,TSSCC,1,349,,
05-11-2019,110,Product 110,Category 8,TSSOS,19,232,,
05-11-2019,94,Product 94,Category 8,TSSF,13,476,,
05-11-2019,102,Product 102,Category 8,TSSML,7,513,,
05-11-2019,111,Product 111,Category 8,TSSOS,1,399,,
05-11-2019,113,Product 113,Category 8,TSSOS,2,449,,
05-11-2019,95,Product 95,Category 8,TSSF,17,446,,
05-11-2019,112,Product 112,Category 8,TSSOS,32,215,,
05-11-2019,4,Product 4,Category 1,TSSDP,6,391,,
05-11-2019,90,Product 90,Category 8,TSSCC,1,499,,
05-11-2019,106,Product 106,Category 8,TSSOS,11,563,,
05-11-2019,96,Product 96,Category 8,TSSF,11,481,,
05-11-2019,99,Product 99,Category 8,TSSHT,18,449,,
05-11-2019,109,Product 109,Category 8,TSSOS,4,449,,
05-11-2019,44,Product 44,Category 3,TSSOS,32,533,,
05-11-2019,34,Product 34,Category 3,TSSCC,35,562,,
05-11-2019,39,Product 39,Category 3,TSSML,12,574,,
05-11-2019,37,Product 37,Category 3,TSSML,11,563,,
05-11-2019,108,Product 108,Category 8,TSSOS,9,466,,
05-11-2019,33,Product 33,Category 3,TSSCC,11,572,,
05-11-2019,74,Product 74,Category 6,TSSHT,4,849,,
05-11-2019,42,Product 42,Category 3,TSSMK,5,579,,
05-11-2019,65,Product 65,Category 5,TSSML,115,1720,,
05-11-2019,93,Product 93,Category 8,TSSDD,113,534,,
05-11-2019,91,Product 91,Category 8,TSSDD,1,499,,
05-11-2019,100,Product 100,Category 8,TSSHT,50,670,,
05-11-2019,101,Product 101,Category 8,TSSML,2,499,,
05-11-2019,89,Product 89,Category 8,TSSCC,12,432,,
05-11-2019,88,Product 88,Category 8,TSSCC,61,624,,
05-11-2019,45,Product 45,Category 3,TSSOS,1,449,,
05-11-2019,38,Product 38,Category 3,TSSML,2,599,,
05-11-2019,103,Product 103,Category 8,TSSML,43,515,,
05-11-2019,35,Product 35,Category 3,TSSCC,25,667,,
05-11-2019,46,Product 46,Category 3,TSSOS,2,449,,
05-11-2019,40,Product 40,Category 3,TSSML,152,653,,
05-11-2019,81,Product 81,Category 6,TSSOS,4,849,,
05-11-2019,58,Product 58,Category 4,TSSML,51,1605,,
05-11-2019,86,Product 86,Category 7,TSSML,8,937,,
05-11-2019,83,Product 83,Category 7,TSSCC,14,928,,
05-11-2019,61,Product 61,Category 4,TSSOS,28,1249,,
06-11-2019,114,Product 114,Category 8,TSSA,1,499,,
06-11-2019,98,Product 98,Category 8,TSSHT,6,466,,
06-11-2019,1,Product 1,Category 1,TSSCC,5,359,,
06-11-2019,97,Product 97,Category 8,TSSF,11,481,,
06-11-2019,8,Product 8,Category 1,TSSML,5,379,,
06-11-2019,16,Product 16,Category 1,TSSOS,1,349,,
06-11-2019,15,Product 15,Category 1,TSSOS,5,369,,
06-11-2019,2,Product 2,Category 1,TSSCC,7,378,,
06-11-2019,5,Product 5,Category 1,TSSF,9,382,,
06-11-2019,6,Product 6,Category 1,TSSML,4,349,,
06-11-2019,7,Product 7,Category 1,TSSML,6,382,,
06-11-2019,107,Product 107,Category 8,TSSOS,9,443,,
06-11-2019,105,Product 105,Category 8,TSSOS,18,432,,
06-11-2019,14,Product 14,Category 1,TSSOS,1,349,,
06-11-2019,3,Product 3,Category 1,TSSCC,1,349,,
06-11-2019,110,Product 110,Category 8,TSSOS,29,227,,
06-11-2019,94,Product 94,Category 8,TSSF,14,456,,
06-11-2019,102,Product 102,Category 8,TSSML,2,599,,
06-11-2019,111,Product 111,Category 8,TSSOS,1,449,,
06-11-2019,95,Product 95,Category 8,TSSF,15,485,,
06-11-2019,112,Product 112,Category 8,TSSOS,48,263,,
06-11-2019,4,Product 4,Category 1,TSSDP,3,382,,
06-11-2019,90,Product 90,Category 8,TSSCC,3,432,,
06-11-2019,106,Product 106,Category 8,TSSOS,4,524,,
06-11-2019,96,Product 96,Category 8,TSSF,8,823,,
06-11-2019,99,Product 99,Category 8,TSSHT,4,474,,
06-11-2019,44,Product 44,Category 3,TSSOS,33,554,,
06-11-2019,34,Product 34,Category 3,TSSCC,34,564,,
06-11-2019,39,Product 39,Category 3,TSSML,13,561,,
06-11-2019,37,Product 37,Category 3,TSSML,6,566,,
06-11-2019,108,Product 108,Category 8,TSSOS,20,459,,
06-11-2019,33,Product 33,Category 3,TSSCC,10,666,,
06-11-2019,74,Product 74,Category 6,TSSHT,6,832,,
06-11-2019,71,Product 71,Category 6,TSSCC,2,899,,
06-11-2019,42,Product 42,Category 3,TSSMK,4,524,,
06-11-2019,65,Product 65,Category 5,TSSML,104,1696,,
06-11-2019,93,Product 93,Category 8,TSSDD,119,553,,
06-11-2019,91,Product 91,Category 8,TSSDD,1,499,,
06-11-2019,100,Product 100,Category 8,TSSHT,35,678,,
06-11-2019,101,Product 101,Category 8,TSSML,9,466,,
06-11-2019,89,Product 89,Category 8,TSSCC,11,435,,
06-11-2019,88,Product 88,Category 8,TSSCC,65,634,,
06-11-2019,45,Product 45,Category 3,TSSOS,1,449,,
06-11-2019,103,Product 103,Category 8,TSSML,34,505,,
06-11-2019,35,Product 35,Category 3,TSSCC,28,649,,
06-11-2019,46,Product 46,Category 3,TSSOS,2,524,,
06-11-2019,40,Product 40,Category 3,TSSML,116,688,,
06-11-2019,81,Product 81,Category 6,TSSOS,6,849,,
06-11-2019,56,Product 56,Category 4,TSSML,1,1099,,
06-11-2019,58,Product 58,Category 4,TSSML,65,1496,,
06-11-2019,86,Product 86,Category 7,TSSML,15,952,,
06-11-2019,83,Product 83,Category 7,TSSCC,9,932,,
06-11-2019,61,Product 61,Category 4,TSSOS,36,1243,,
06-11-2019,104,Product 104,Category 8,TSSOS,15,485,,
07-11-2019,114,Product 114,Category 8,TSSA,3,499,,
07-11-2019,98,Product 98,Category 8,TSSHT,7,442,,
07-11-2019,1,Product 1,Category 1,TSSCC,11,376,,
07-11-2019,97,Product 97,Category 8,TSSF,9,477,,
07-11-2019,8,Product 8,Category 1,TSSML,4,362,,
07-11-2019,15,Product 15,Category 1,TSSOS,2,374,,
07-11-2019,2,Product 2,Category 1,TSSCC,10,379,,
07-11-2019,5,Product 5,Category 1,TSSF,5,389,,
07-11-2019,6,Product 6,Category 1,TSSML,7,378,,
07-11-2019,7,Product 7,Category 1,TSSML,5,369,,
07-11-2019,107,Product 107,Category 8,TSSOS,3,432,,
07-11-2019,105,Product 105,Category 8,TSSOS,9,477,,
07-11-2019,13,Product 13,Category 1,TSSOS,2,349,,
07-11-2019,110,Product 110,Category 8,TSSOS,31,205,,
07-11-2019,94,Product 94,Category 8,TSSF,15,499,,
07-11-2019,102,Product 102,Category 8,TSSML,11,531,,
07-11-2019,111,Product 111,Category 8,TSSOS,4,399,,
07-11-2019,113,Product 113,Category 8,TSSOS,1,499,,
07-11-2019,95,Product 95,Category 8,TSSF,29,474,,
07-11-2019,112,Product 112,Category 8,TSSOS,33,236,,
07-11-2019,4,Product 4,Category 1,TSSDP,1,399,,
07-11-2019,90,Product 90,Category 8,TSSCC,4,449,,
07-11-2019,106,Product 106,Category 8,TSSOS,12,541,,
07-11-2019,96,Product 96,Category 8,TSSF,20,527,,
07-11-2019,99,Product 99,Category 8,TSSHT,11,417,,
07-11-2019,109,Product 109,Category 8,TSSOS,7,413,,
07-11-2019,44,Product 44,Category 3,TSSOS,31,517,,
07-11-2019,34,Product 34,Category 3,TSSCC,43,564,,
07-11-2019,39,Product 39,Category 3,TSSML,11,563,,
07-11-2019,37,Product 37,Category 3,TSSML,17,558,,
07-11-2019,108,Product 108,Category 8,TSSOS,20,473,,
07-11-2019,33,Product 33,Category 3,TSSCC,14,570,,
07-11-2019,74,Product 74,Category 6,TSSHT,8,824,,
07-11-2019,71,Product 71,Category 6,TSSCC,7,842,,
07-11-2019,42,Product 42,Category 3,TSSMK,9,566,,
07-11-2019,65,Product 65,Category 5,TSSML,142,1753,,
07-11-2019,93,Product 93,Category 8,TSSDD,93,522,,
07-11-2019,91,Product 91,Category 8,TSSDD,2,499,,
07-11-2019,100,Product 100,Category 8,TSSHT,43,673,,
07-11-2019,101,Product 101,Category 8,TSSML,10,439,,
07-11-2019,89,Product 89,Category 8,TSSCC,9,466,,
07-11-2019,88,Product 88,Category 8,TSSCC,82,624,,
07-11-2019,103,Product 103,Category 8,TSSML,45,481,,
07-11-2019,35,Product 35,Category 3,TSSCC,80,667,,
07-11-2019,46,Product 46,Category 3,TSSOS,1,599,,
07-11-2019,40,Product 40,Category 3,TSSML,117,676,,
07-11-2019,81,Product 81,Category 6,TSSOS,5,819,,
07-11-2019,56,Product 56,Category 4,TSSML,1,1099,,
07-11-2019,58,Product 58,Category 4,TSSML,65,1518,,
07-11-2019,86,Product 86,Category 7,TSSML,10,939,,
07-11-2019,83,Product 83,Category 7,TSSCC,7,928,,
07-11-2019,63,Product 63,Category 5,TSSCC,1,1049,,
07-11-2019,61,Product 61,Category 4,TSSOS,57,1269,,
07-11-2019,104,Product 104,Category 8,TSSOS,2,499,,
08-11-2019,114,Product 114,Category 8,TSSA,3,466,,
08-11-2019,98,Product 98,Category 8,TSSHT,9,536,,
08-11-2019,1,Product 1,Category 1,TSSCC,25,424,,
08-11-2019,97,Product 97,Category 8,TSSF,11,463,,
08-11-2019,8,Product 8,Category 1,TSSML,8,368,,
08-11-2019,16,Product 16,Category 1,TSSOS,1,399,,
08-11-2019,15,Product 15,Category 1,TSSOS,2,399,,
08-11-2019,2,Product 2,Category 1,TSSCC,4,374,,
08-11-2019,5,Product 5,Category 1,TSSF,3,366,,
08-11-2019,6,Product 6,Category 1,TSSML,2,399,,
08-11-2019,7,Product 7,Category 1,TSSML,4,374,,
08-11-2019,107,Product 107,Category 8,TSSOS,11,454,,
08-11-2019,105,Product 105,Category 8,TSSOS,10,469,,
08-11-2019,13,Product 13,Category 1,TSSOS,3,382,,
08-11-2019,3,Product 3,Category 1,TSSCC,1,349,,
08-11-2019,110,Product 110,Category 8,TSSOS,23,216,,
08-11-2019,94,Product 94,Category 8,TSSF,13,516,,
08-11-2019,102,Product 102,Category 8,TSSML,7,556,,
08-11-2019,111,Product 111,Category 8,TSSOS,4,399,,
08-11-2019,113,Product 113,Category 8,TSSOS,4,474,,
08-11-2019,95,Product 95,Category 8,TSSF,20,483,,
08-11-2019,112,Product 112,Category 8,TSSOS,29,233,,
08-11-2019,4,Product 4,Category 1,TSSDP,5,369,,
08-11-2019,90,Product 90,Category 8,TSSCC,4,474,,
08-11-2019,106,Product 106,Category 8,TSSOS,10,549,,
08-11-2019,96,Product 96,Category 8,TSSF,20,479,,
08-11-2019,99,Product 99,Category 8,TSSHT,7,456,,
08-11-2019,44,Product 44,Category 3,TSSOS,27,559,,
08-11-2019,34,Product 34,Category 3,TSSCC,49,564,,
08-11-2019,39,Product 39,Category 3,TSSML,11,581,,
08-11-2019,37,Product 37,Category 3,TSSML,11,639,,
08-11-2019,108,Product 108,Category 8,TSSOS,8,412,,
08-11-2019,33,Product 33,Category 3,TSSCC,13,568,,
08-11-2019,74,Product 74,Category 6,TSSHT,11,835,,
08-11-2019,71,Product 71,Category 6,TSSCC,10,829,,
08-11-2019,42,Product 42,Category 3,TSSMK,5,539,,
08-11-2019,65,Product 65,Category 5,TSSML,118,1739,,
08-11-2019,93,Product 93,Category 8,TSSDD,115,525,,
08-11-2019,100,Product 100,Category 8,TSSHT,33,657,,
08-11-2019,101,Product 101,Category 8,TSSML,9,455,,
08-11-2019,89,Product 89,Category 8,TSSCC,14,435,,
08-11-2019,88,Product 88,Category 8,TSSCC,92,625,,
08-11-2019,45,Product 45,Category 3,TSSOS,1,449,,
08-11-2019,38,Product 38,Category 3,TSSML,2,599,,
08-11-2019,103,Product 103,Category 8,TSSML,44,494,,
08-11-2019,35,Product 35,Category 3,TSSCC,109,677,,
08-11-2019,46,Product 46,Category 3,TSSOS,3,499,,
08-11-2019,40,Product 40,Category 3,TSSML,103,676,,
08-11-2019,81,Product 81,Category 6,TSSOS,5,819,,
08-11-2019,58,Product 58,Category 4,TSSML,56,1506,,
08-11-2019,86,Product 86,Category 7,TSSML,32,965,,
08-11-2019,83,Product 83,Category 7,TSSCC,9,977,,
08-11-2019,63,Product 63,Category 5,TSSCC,1,1049,,
08-11-2019,61,Product 61,Category 4,TSSOS,53,1157,,
09-11-2019,114,Product 114,Category 8,TSSA,3,466,,
09-11-2019,98,Product 98,Category 8,TSSHT,10,469,,
09-11-2019,1,Product 1,Category 1,TSSCC,8,368,,
09-11-2019,97,Product 97,Category 8,TSSF,12,466,,
09-11-2019,8,Product 8,Category 1,TSSML,2,399,,
09-11-2019,16,Product 16,Category 1,TSSOS,1,399,,
09-11-2019,15,Product 15,Category 1,TSSOS,6,382,,
09-11-2019,2,Product 2,Category 1,TSSCC,16,380,,
09-11-2019,5,Product 5,Category 1,TSSF,11,381,,
09-11-2019,6,Product 6,Category 1,TSSML,10,374,,
09-11-2019,7,Product 7,Category 1,TSSML,7,385,,
09-11-2019,107,Product 107,Category 8,TSSOS,16,462,,
09-11-2019,105,Product 105,Category 8,TSSOS,14,470,,
09-11-2019,14,Product 14,Category 1,TSSOS,1,399,,
09-11-2019,13,Product 13,Category 1,TSSOS,1,399,,
09-11-2019,3,Product 3,Category 1,TSSCC,1,349,,
09-11-2019,110,Product 110,Category 8,TSSOS,26,222,,
09-11-2019,94,Product 94,Category 8,TSSF,24,474,,
09-11-2019,102,Product 102,Category 8,TSSML,2,599,,
09-11-2019,111,Product 111,Category 8,TSSOS,3,449,,
09-11-2019,113,Product 113,Category 8,TSSOS,5,499,,
09-11-2019,95,Product 95,Category 8,TSSF,16,455,,
09-11-2019,112,Product 112,Category 8,TSSOS,26,267,,
09-11-2019,4,Product 4,Category 1,TSSDP,4,374,,
09-11-2019,90,Product 90,Category 8,TSSCC,5,459,,
09-11-2019,106,Product 106,Category 8,TSSOS,13,553,,
09-11-2019,96,Product 96,Category 8,TSSF,26,599,,
09-11-2019,99,Product 99,Category 8,TSSHT,8,437,,
09-11-2019,109,Product 109,Category 8,TSSOS,2,449,,
09-11-2019,44,Product 44,Category 3,TSSOS,38,540,,
09-11-2019,34,Product 34,Category 3,TSSCC,56,572,,
09-11-2019,39,Product 39,Category 3,TSSML,8,587,,
09-11-2019,37,Product 37,Category 3,TSSML,11,581,,
09-11-2019,108,Product 108,Category 8,TSSOS,17,474,,
09-11-2019,33,Product 33,Category 3,TSSCC,13,561,,
09-11-2019,74,Product 74,Category 6,TSSHT,11,835,,
09-11-2019,71,Product 71,Category 6,TSSCC,8,874,,
09-11-2019,42,Product 42,Category 3,TSSMK,9,577,,
09-11-2019,65,Product 65,Category 5,TSSML,77,1632,,
09-11-2019,93,Product 93,Category 8,TSSDD,118,536,,
09-11-2019,91,Product 91,Category 8,TSSDD,1,499,,
09-11-2019,100,Product 100,Category 8,TSSHT,36,674,,
09-11-2019,101,Product 101,Category 8,TSSML,9,477,,
09-11-2019,89,Product 89,Category 8,TSSCC,11,444,,
09-11-2019,88,Product 88,Category 8,TSSCC,97,643,,
09-11-2019,103,Product 103,Category 8,TSSML,61,517,,
09-11-2019,35,Product 35,Category 3,TSSCC,154,685,,
09-11-2019,46,Product 46,Category 3,TSSOS,1,449,,
09-11-2019,40,Product 40,Category 3,TSSML,124,674,,
09-11-2019,81,Product 81,Category 6,TSSOS,6,816,,
09-11-2019,56,Product 56,Category 4,TSSML,40,1204,,
09-11-2019,58,Product 58,Category 4,TSSML,37,1450,,
09-11-2019,86,Product 86,Category 7,TSSML,13,953,,
09-11-2019,83,Product 83,Category 7,TSSCC,14,935,,
09-11-2019,63,Product 63,Category 5,TSSCC,1,1199,,
09-11-2019,61,Product 61,Category 4,TSSOS,67,1065,,
10-11-2019,98,Product 98,Category 8,TSSHT,8,449,,
10-11-2019,1,Product 1,Category 1,TSSCC,10,379,,
10-11-2019,97,Product 97,Category 8,TSSF,15,459,,
10-11-2019,8,Product 8,Category 1,TSSML,11,376,,
10-11-2019,15,Product 15,Category 1,TSSOS,5,369,,
10-11-2019,2,Product 2,Category 1,TSSCC,8,368,,
10-11-2019,5,Product 5,Category 1,TSSF,5,369,,
10-11-2019,6,Product 6,Category 1,TSSML,9,377,,
10-11-2019,7,Product 7,Category 1,TSSML,4,362,,
10-11-2019,107,Product 107,Category 8,TSSOS,12,449,,
10-11-2019,105,Product 105,Category 8,TSSOS,12,474,,
10-11-2019,14,Product 14,Category 1,TSSOS,1,349,,
10-11-2019,13,Product 13,Category 1,TSSOS,5,389,,
10-11-2019,3,Product 3,Category 1,TSSCC,4,362,,
10-11-2019,110,Product 110,Category 8,TSSOS,26,222,,
10-11-2019,94,Product 94,Category 8,TSSF,18,477,,
10-11-2019,102,Product 102,Category 8,TSSML,10,554,,
10-11-2019,111,Product 111,Category 8,TSSOS,1,399,,
10-11-2019,95,Product 95,Category 8,TSSF,19,452,,
10-11-2019,112,Product 112,Category 8,TSSOS,28,253,,
10-11-2019,4,Product 4,Category 1,TSSDP,5,359,,
10-11-2019,90,Product 90,Category 8,TSSCC,3,432,,
10-11-2019,106,Product 106,Category 8,TSSOS,8,549,,
10-11-2019,96,Product 96,Category 8,TSSF,8,487,,
10-11-2019,99,Product 99,Category 8,TSSHT,6,482,,
10-11-2019,44,Product 44,Category 3,TSSOS,30,524,,
10-11-2019,34,Product 34,Category 3,TSSCC,49,568,,
10-11-2019,39,Product 39,Category 3,TSSML,5,579,,
10-11-2019,37,Product 37,Category 3,TSSML,5,579,,
10-11-2019,108,Product 108,Category 8,TSSOS,13,437,,
10-11-2019,33,Product 33,Category 3,TSSCC,15,552,,
10-11-2019,74,Product 74,Category 6,TSSHT,13,830,,
10-11-2019,71,Product 71,Category 6,TSSCC,13,830,,
10-11-2019,42,Product 42,Category 3,TSSMK,8,587,,
10-11-2019,65,Product 65,Category 5,TSSML,66,1620,,
10-11-2019,93,Product 93,Category 8,TSSDD,90,508,,
10-11-2019,100,Product 100,Category 8,TSSHT,40,702,,
10-11-2019,101,Product 101,Category 8,TSSML,6,449,,
10-11-2019,89,Product 89,Category 8,TSSCC,9,455,,
10-11-2019,88,Product 88,Category 8,TSSCC,105,635,,
10-11-2019,45,Product 45,Category 3,TSSOS,1,599,,
10-11-2019,103,Product 103,Category 8,TSSML,56,503,,
10-11-2019,35,Product 35,Category 3,TSSCC,85,688,,
10-11-2019,40,Product 40,Category 3,TSSML,98,668,,
10-11-2019,81,Product 81,Category 6,TSSOS,6,832,,
10-11-2019,56,Product 56,Category 4,TSSML,57,1215,,
10-11-2019,58,Product 58,Category 4,TSSML,46,1499,,
10-11-2019,86,Product 86,Category 7,TSSML,18,960,,
10-11-2019,83,Product 83,Category 7,TSSCC,15,946,,
10-11-2019,61,Product 61,Category 4,TSSOS,88,1076,,
11-11-2019,114,Product 114,Category 8,TSSA,2,449,,
11-11-2019,98,Product 98,Category 8,TSSHT,10,469,3642,53
11-11-2019,1,Product 1,Category 1,TSSCC,4,387,2402,46
11-11-2019,97,Product 97,Category 8,TSSF,11,454,6044,77
11-11-2019,8,Product 8,Category 1,TSSML,3,349,2333,26
11-11-2019,15,Product 15,Category 1,TSSOS,2,374,,
11-11-2019,2,Product 2,Category 1,TSSCC,9,360,,
11-11-2019,5,Product 5,Category 1,TSSF,4,362,3170,62
11-11-2019,6,Product 6,Category 1,TSSML,2,374,,
11-11-2019,7,Product 7,Category 1,TSSML,1,399,,
11-11-2019,107,Product 107,Category 8,TSSOS,8,424,1946,22
11-11-2019,105,Product 105,Category 8,TSSOS,12,457,,
11-11-2019,13,Product 13,Category 1,TSSOS,3,349,,
11-11-2019,110,Product 110,Category 8,TSSOS,17,223,2645,56
11-11-2019,94,Product 94,Category 8,TSSF,35,580,7201,150
11-11-2019,102,Product 102,Category 8,TSSML,5,569,,
11-11-2019,111,Product 111,Category 8,TSSOS,1,399,,
11-11-2019,113,Product 113,Category 8,TSSOS,1,399,,
11-11-2019,95,Product 95,Category 8,TSSF,9,511,,
11-11-2019,112,Product 112,Category 8,TSSOS,28,217,5485,84
11-11-2019,4,Product 4,Category 1,TSSDP,2,374,,
11-11-2019,90,Product 90,Category 8,TSSCC,1,499,4536,48
11-11-2019,106,Product 106,Category 8,TSSOS,6,549,1749,36
11-11-2019,96,Product 96,Category 8,TSSF,9,466,7032,117
11-11-2019,99,Product 99,Category 8,TSSHT,6,449,5559,59
11-11-2019,44,Product 44,Category 3,TSSOS,32,524,34850,588
11-11-2019,34,Product 34,Category 3,TSSCC,25,563,,
11-11-2019,39,Product 39,Category 3,TSSML,7,585,25505,413
11-11-2019,37,Product 37,Category 3,TSSML,5,579,,
11-11-2019,108,Product 108,Category 8,TSSOS,7,456,3133,28
11-11-2019,33,Product 33,Category 3,TSSCC,11,544,25787,195
11-11-2019,74,Product 74,Category 6,TSSHT,11,1021,14623,236
11-11-2019,71,Product 71,Category 6,TSSCC,10,819,,
11-11-2019,42,Product 42,Category 3,TSSMK,10,559,,
11-11-2019,65,Product 65,Category 5,TSSML,61,1667,,
11-11-2019,93,Product 93,Category 8,TSSDD,62,525,28331,800
11-11-2019,100,Product 100,Category 8,TSSHT,23,676,,
11-11-2019,101,Product 101,Category 8,TSSML,7,442,3746,49
11-11-2019,89,Product 89,Category 8,TSSCC,9,443,4999,72
11-11-2019,88,Product 88,Category 8,TSSCC,72,630,,
11-11-2019,103,Product 103,Category 8,TSSML,62,599,31509,853
11-11-2019,35,Product 35,Category 3,TSSCC,9,688,27166,746
11-11-2019,40,Product 40,Category 3,TSSML,39,668,,
11-11-2019,81,Product 81,Category 6,TSSOS,8,812,,
11-11-2019,56,Product 56,Category 4,TSSML,44,1275,47178,2277
11-11-2019,58,Product 58,Category 4,TSSML,55,1495,,
11-11-2019,86,Product 86,Category 7,TSSML,14,942,,
11-11-2019,83,Product 83,Category 7,TSSCC,16,955,32936,464
11-11-2019,63,Product 63,Category 5,TSSCC,1,1199,,
11-11-2019,61,Product 61,Category 4,TSSOS,76,1131,,
12-11-2019,114,Product 114,Category 8,TSSA,5,479,,
12-11-2019,98,Product 98,Category 8,TSSHT,7,442,,
12-11-2019,1,Product 1,Category 1,TSSCC,11,376,,
12-11-2019,97,Product 97,Category 8,TSSF,19,477,,
12-11-2019,8,Product 8,Category 1,TSSML,4,362,,
12-11-2019,16,Product 16,Category 1,TSSOS,3,366,881,22
12-11-2019,15,Product 15,Category 1,TSSOS,13,403,,
12-11-2019,2,Product 2,Category 1,TSSCC,5,399,,
12-11-2019,5,Product 5,Category 1,TSSF,5,389,3562,59
12-11-2019,6,Product 6,Category 1,TSSML,4,387,3318,54
12-11-2019,7,Product 7,Category 1,TSSML,6,366,2392,44
12-11-2019,107,Product 107,Category 8,TSSOS,5,439,2098,21
12-11-2019,105,Product 105,Category 8,TSSOS,5,439,,
12-11-2019,13,Product 13,Category 1,TSSOS,3,399,1210,14
12-11-2019,3,Product 3,Category 1,TSSCC,1,399,2402,35
12-11-2019,110,Product 110,Category 8,TSSOS,24,241,,
12-11-2019,94,Product 94,Category 8,TSSF,22,485,,
12-11-2019,102,Product 102,Category 8,TSSML,6,549,4739,57
12-11-2019,111,Product 111,Category 8,TSSOS,4,437,5615,25
12-11-2019,113,Product 113,Category 8,TSSOS,4,474,744,4
12-11-2019,95,Product 95,Category 8,TSSF,15,472,5687,180
12-11-2019,112,Product 112,Category 8,TSSOS,24,263,11119,188
12-11-2019,4,Product 4,Category 1,TSSDP,1,349,1602,17
12-11-2019,90,Product 90,Category 8,TSSCC,2,449,4748,52
12-11-2019,106,Product 106,Category 8,TSSOS,6,549,,
12-11-2019,96,Product 96,Category 8,TSSF,5,459,,
12-11-2019,99,Product 99,Category 8,TSSHT,3,466,6134,71
12-11-2019,109,Product 109,Category 8,TSSOS,8,437,,
12-11-2019,44,Product 44,Category 3,TSSOS,35,509,,
12-11-2019,34,Product 34,Category 3,TSSCC,37,580,,
12-11-2019,39,Product 39,Category 3,TSSML,10,539,26073,398
12-11-2019,37,Product 37,Category 3,TSSML,6,549,,
